ener, rt Area, rt errors, distib area at  8 off axis angles
     43.0000000      0.0132300      0.0224500      0.0272200      0.0301000      0.0320600      0.0335200      0.0346600      0.0355300      1.9267600      1.5849600      1.2187200      0.9788200      0.7718100      0.6351800      0.5167400      0.4120800      1.9359185      1.6562617      1.1777351      1.0052415      0.8150495      0.6621604      0.5056126      0.3879752
     44.0000000      0.0130700      0.0219500      0.0264500      0.0292700      0.0311900      0.0326200      0.0337300      0.0345900      1.9031600      1.4903600      1.2023000      0.9472800      0.7568000      0.6221500      0.5026200      0.4031600      1.9194084      1.6131927      1.1877040      0.9782075      0.7947548      0.6434510      0.4886831      0.3809159
     45.0000000      0.0127600      0.0211900      0.0252500      0.0280000      0.0299800      0.0314500      0.0325700      0.0334200      1.8586000      1.3565201      1.1353600      0.9368600      0.7627600      0.6161000      0.4967100      0.3963400      1.8843944      1.5467421      1.1854804      0.9505912      0.7762327      0.6203084      0.4847309      0.3787735
     46.0000000      0.0123800      0.0202900      0.0239600      0.0266400      0.0285900      0.0300400      0.0311600      0.0320100      1.8029900      1.2230999      1.0795000      0.9134900      0.7316400      0.6043900      0.4872600      0.3855200      1.8264307      1.4211605      1.1329727      0.9313650      0.7806373      0.5909442      0.4798895      0.3723813
     47.0000000      0.0120000      0.0196400      0.0233500      0.0260300      0.0279400      0.0293600      0.0304500      0.0312900      1.7478900      1.2074300      1.0886300      0.8883400      0.7186300      0.5926600      0.4747900      0.3801600      1.7770324      1.2639121      1.0699577      0.9077392      0.7495193      0.5611104      0.4590862      0.3602534
     48.0000000      0.0113000      0.0188800      0.0227300      0.0253900      0.0273300      0.0287500      0.0298200      0.0306400      1.6452700      1.2537800      1.0649000      0.8850400      0.7204600      0.5831200      0.4674100      0.3743800      1.6819375      1.1641519      1.0685090      0.8823397      0.7060901      0.5413291      0.4410370      0.3403878
     49.0000000      0.0102000      0.0176600      0.0216700      0.0242500      0.0261800      0.0276100      0.0286900      0.0295200      1.4850100      1.2812099      1.0252000      0.8458300      0.7110500      0.5723800      0.4623400      0.3672100      1.5345339      1.1582367      1.0555668      0.8799044      0.7268422      0.5534503      0.4309247      0.3258339
     50.0000000      0.0087000      0.0158300      0.0201300      0.0229200      0.0249500      0.0264100      0.0275200      0.0283600      1.2655100      1.2613600      1.0222900      0.8607600      0.7025400      0.5658800      0.4556000      0.3622400      1.3391674      1.1835926      1.0117267      0.8379173      0.7636111      0.5884132      0.4494877      0.3367549
     51.0000000      0.0067000      0.0132800      0.0178400      0.0208200      0.0229600      0.0245200      0.0256700      0.0265500      0.9726900      1.1784000      1.0020601      0.8376100      0.6908300      0.5602500      0.4452900      0.3593700      1.0623989      1.1892856      1.0123047      0.8655804      0.7631338      0.6129999      0.4739706      0.3594623
     52.0000000      0.0046400      0.0109400      0.0159100      0.0191600      0.0214200      0.0230600      0.0242600      0.0251700      0.6747900      1.1068600      1.0004900      0.8214400      0.6866400      0.5554800      0.4418100      0.3551400      0.7149324      1.1590532      0.9902314      0.8038743      0.6742681      0.5674962      0.4653386      0.3583011
